Emrakul,Halimar Depth,Serum Powder,Shelldock Isle,Shadwborn Apostle,Max Mulliagan,Exile Emrakul,Exile Shelldock Isle,Lose,Turn 4,Turn 5,Turn 4 + Turn 5 - Lose,Turn 6,Turn 7,Turn 8,Turn 9
4,1,4,2,45,1,0,0,50.3399,3.78,7.62,-38.9399,8.53,9.33,10.2099,10.2
4,4,1,1,46,1,3,0,50.66,4.19,7.51,-38.96,9.22999,10.05,9.65,8.70999
3,1,4,2,46,0,2,1,51.94,5.04,7.93999,-38.96001,7.96,9.08,9.33,8.70999
4,2,0,1,49,1,1,0,49.19,3.59999,6.6,-38.99001,8.2,10.23,11.2,10.99
4,1,4,2,45,1,1,1,50.4,3.71999,7.68,-39.00001,8.53,9.33,10.15,10.19
1,4,1,4,46,0,0,0,60.08,7.99,13.08,-39.01,8.7,4.97999,2.88,2.29
4,0,1,3,48,0,0,0,50.09,1.06,10.01,-39.02,9.56,10.44,10.08,8.75
1,0,3,2,50,2,0,1,49.93,2.73,8.16,-39.04,10.41,11.88,10.18,6.71
4,0,2,3,47,0,1,2,50.71,1.46,10.2099,-39.0401,9.07,9.93,9.86,8.76
2,1,4,2,47,0,0,1,52.61,5.21,8.34,-39.06,8.42,9.02,8.88,7.51
1,0,2,3,50,0,0,0,56.51,5.22,12.2,-39.09,9.6,8.11,5.3,3.05
4,1,1,2,48,0,3,1,50.93,4.32,7.52,-39.09,8.5,9.75,10.02,8.95999
1,3,1,1,50,3,0,0,50.77,3.55,8.1,-39.12,11.7999,12.11,8.69,4.97999
1,4,4,2,45,1,0,0,53.41,4.51,9.77,-39.13,10.79,9.15,7.12,5.25
4,1,1,2,48,0,3,0,50.98,4.29,7.56,-39.13,8.64,9.68,9.95,8.9
1,4,1,4,46,0,0,1,60.04,7.95,12.94,-39.15,8.84,5.02999,2.93,2.27
4,4,1,1,46,1,2,0,50.86,4.25,7.46,-39.15,9.19,10.09,9.53,8.63
4,2,0,1,49,1,2,0,49.27,3.57,6.55,-39.15,8.21999,10.29,11.16,10.93
1,3,3,3,46,0,0,1,58.26,7.23,11.87,-39.16,9.01,6.32,4.19,3.11999
3,1,4,2,46,0,2,0,52.23,5.07,7.96999,-39.19001,8.02,8.94,9.24,8.53
1,0,1,3,51,0,0,0,56.45,4.51,12.74,-39.2,10.27,8.99,4.36,2.68
1,0,1,3,51,0,0,2,56.37,4.36,12.8,-39.21,10.61,8.92,4.35,2.59
2,2,2,1,49,2,1,0,49.17,3.58,6.38,-39.21,9.54,10.91,10.8799,9.54
1,3,3,3,46,0,0,0,58.29,7.29,11.78,-39.22,9.04999,6.37,4.14,3.1
3,1,3,2,47,0,0,1,51.72,4.71,7.79,-39.22,8.32,9.47,9.52,8.48
3,1,3,2,47,0,0,0,51.79,4.77,7.79,-39.23,8.38,9.3,9.45,8.52
2,1,4,2,47,0,1,1,52.64,5.12,8.26,-39.26,8.52,9.13,8.74,7.6
3,1,3,2,47,0,1,1,51.79,4.78,7.72,-39.29,8.42,9.32,9.47,8.5
2,2,2,1,49,2,0,0,49.24,3.59999,6.32999,-39.31002,9.55,10.9799,10.83,9.47
1,4,1,2,48,0,0,0,56.55,6.04,11.18,-39.33,10.89,7.73999,4.45,3.16
1,0,3,3,49,0,0,2,56.66,5.68,11.65,-39.33,9.11,7.88,5.54,3.49
1,3,2,2,48,0,0,0,56.68,6.23999,11.09,-39.35001,10.31,7.59,4.7,3.39
1,0,1,3,51,0,0,1,56.55,4.39,12.79,-39.37,10.31,8.93,4.41,2.62
4,1,1,2,48,0,2,0,51.1299,4.2,7.48999,-39.43991,8.30999,9.71,10.16,9.01
4,0,2,3,47,0,1,1,51.11,1.52,10.13,-39.46,9.12,9.74,9.65,8.73
3,1,3,2,47,0,1,0,51.9,4.68999,7.75,-39.46001,8.27,9.24,9.56999,8.58
4,3,2,1,46,3,3,0,49.99,4.17,6.34,-39.48,8.30999,9.92,10.61,10.66
1,3,2,2,48,0,0,1,56.7699,6.22,11.06,-39.4899,10.2,7.47,4.85999,3.42
4,4,2,1,45,3,3,0,50.44,4.16,6.79,-39.49,8.79,10.29,10.03,9.51
3,4,2,1,46,2,1,0,50.33,3.95,6.88,-39.5,9.61,10.37,10.05,8.79999
4,1,1,2,48,0,2,1,51.28,4.31,7.43999,-39.53001,8.3,9.7,10.07,8.9
1,4,2,4,45,0,0,3,60.25,8.01,12.7099,-39.5301,8.59,5.22,3.04,2.18
1,4,1,2,48,0,0,1,56.72,5.94,11.18,-39.6,10.82,7.73999,4.44,3.16
1,4,2,3,46,0,0,1,58.53,6.98,11.91,-39.64,9.53,6.38,3.88,2.79
3,4,2,1,46,2,0,0,50.32,3.91,6.77,-39.64,9.73,10.43,9.96999,8.86
4,0,2,3,47,0,0,1,51.07,1.45,9.98,-39.64,9.1,9.8,9.8,8.81
4,0,2,3,47,0,0,0,51.1,1.52,9.93,-39.65,9.13999,9.69,9.8,8.82
2,4,2,1,47,2,1,0,50.2499,3.63,6.95999,-39.65991,10.05,11.03,10.05,8.03
1,1,4,3,47,0,0,1,57.84,7.1,11.08,-39.66,8.41,6.81,5.12,3.64
2,0,4,2,48,1,0,1,49.03,2.12,7.24,-39.67,9.33,10.41,11.2,10.67
4,0,2,3,47,0,1,0,51.18,1.51,10,-39.67,9.04999,9.69,9.74,8.83
1,1,4,3,47,0,0,0,57.75,7.14999,10.92,-39.68001,8.42,6.93,5.14999,3.67999
4,3,1,1,47,1,1,0,50.72,3.95,7.08,-39.69,8.58,9.67,10.23,9.78
2,3,2,1,48,1,0,0,51.09,3.86999,7.5,-39.72001,9.86,10.4899,9.69,7.51
1,4,2,3,46,0,0,0,58.5,6.98,11.79,-39.73,9.56,6.5,3.85,2.81
1,2,0,1,52,3,0,0,53.47,4.08,9.65,-39.74,12.6299,9.85,6.25,4.05
2,4,2,1,47,2,0,0,50.3399,3.67999,6.89,-39.76991,10.04,10.97,10.12,7.96
2,0,4,2,48,1,1,1,49.09,2.12,7.19,-39.78,9.34,10.18,11.35,10.73
4,3,2,1,46,3,2,0,50.21,4.04,6.38,-39.79,8.27,10.02,10.4599,10.63
2,3,2,1,48,1,1,0,51.19,3.86999,7.53,-39.79001,9.76,10.54,9.67,7.43999
4,4,2,1,45,3,2,0,50.62,4.15,6.63,-39.84,8.72,10.28,10.01,9.6
2,0,4,2,48,1,1,0,49.19,2.12,7.19,-39.88,9.35,10.32,11.12,10.72
4,0,3,3,46,0,0,2,51.97,1.87,10.22,-39.88,8.51,9.34,9.33,8.77
3,2,2,1,48,3,2,0,49.43,3.71999,5.82,-39.89001,8.01,10.36,11.27,11.39
2,0,4,2,48,1,0,0,49.21,2.05,7.19,-39.97,9.37,10.2099,11.16,10.8
4,3,1,1,47,1,0,0,50.94,3.91,7.04,-39.99,8.55999,9.56999,10.0599,9.92
1,2,4,3,46,0,0,1,58.43,7.26,11.17,-40,8.34,6.45,4.75,3.59
4,0,3,3,46,0,1,2,52.12,1.91,10.2099,-40.0001,8.62,9.07,9.29,8.78
1,4,0,1,50,2,0,0,51.7,3.55,8.07,-40.08,12.8399,12.18,7.93,3.74
4,1,1,2,48,0,0,1,51.68,4.27,7.31,-40.1,8.28,9.59,9.86,9.02
1,2,4,3,46,0,0,0,58.53,7.24999,11.17,-40.11001,8.28,6.46,4.72,3.58
1,0,3,3,49,0,0,1,57.24,5.62,11.45,-40.17,9.01,7.61,5.5,3.58
3,0,2,2,49,1,1,0,46.94,0.84,5.91,-40.19,9.18,11.08,13.11,12.93
1,0,3,3,49,0,0,0,57.24,5.67,11.33,-40.24,8.87,7.71,5.47,3.71
1,3,4,3,45,0,0,2,58.9,7.29,11.34,-40.27,8.48,6.22,4.42,3.36
4,1,2,2,47,0,3,1,52.15,4.46,7.39999,-40.29001,8.12,9.2,9.62,9.06
3,0,2,2,49,1,1,1,47.01,0.86999,5.85,-40.29001,9.17,11.12,13.08,12.8899
4,4,2,1,45,2,3,0,51.2,4.15,6.75,-40.3,9.24,9.89,9.75,9.04
4,1,2,2,47,0,3,0,52.14,4.47999,7.35,-40.31001,8.09,9.19,9.67,9.09
4,1,1,2,48,0,1,1,51.79,4.22,7.23,-40.34,8.34,9.36,9.95999,9.1
1,4,2,4,45,0,0,2,60.85,7.81,12.69,-40.35,8.38,5.07,2.93,2.26
4,1,1,2,48,0,0,0,51.77,4.18,7.23,-40.36,8.28,9.52,9.99,9.03
4,4,1,1,46,1,0,0,51.66,3.98999,7.3,-40.37001,9.03,9.9,9.56,8.55999
1,3,1,1,50,2,0,0,51.97,3.53,8.05,-40.39,12.27,11.9599,8.18,4.04
4,0,0,2,50,3,3,0,45.09,0.16,4.52,-40.41,7.76,11.24,15.16,16.07
3,0,2,2,49,1,0,0,47.21,0.85,5.94999,-40.41001,9.09,11.1,12.9899,12.8099
4,0,0,2,50,3,1,0,45.04,0.15,4.47,-40.42,7.8,11.37,15.07,16.1
1,0,4,2,49,3,0,1,50.97,2.98,7.53999,-40.45001,9.3,10.57,10.65,7.97999
1,3,4,4,44,0,0,3,60.99,8.26,12.25,-40.48,7.76,4.97,3.36,2.42
4,1,1,2,48,0,1,0,51.87,4.19,7.19,-40.49,8.34,9.55,9.96999,8.88
4,2,4,2,44,0,1,0,54.32,6.08,7.73999,-40.50001,7.35999,8.04,8.36,8.1
4,0,0,2,50,3,2,1,45.08,0.16,4.39,-40.53,7.81,11.42,15.07,16.08
4,3,2,1,46,2,3,0,50.96,4.1,6.32999,-40.53001,8.68,9.58,10.19,10.16
4,4,2,1,45,2,2,0,51.4499,4.14,6.77,-40.5399,9.15,9.75,9.66,9.08
4,0,3,3,46,0,1,1,52.4599,1.84999,10.0599,-40.55001,8.53,9.15,9.26,8.69
4,0,3,3,46,0,0,0,52.44,1.83999,10.03,-40.57001,8.62,9.13,9.3,8.66
1,1,4,4,46,0,0,0,60.28,7.81,11.89,-40.58,7.58,5.72,3.96999,2.75
4,0,0,2,50,3,2,0,45.11,0.15,4.38,-40.58,7.67,11.35,15.36,15.98
3,2,2,1,48,2,2,0,50.1299,3.67,5.86,-40.5999,8.36,10.17,10.9,10.91
3,0,3,2,48,3,1,0,47.4,1.09999,5.7,-40.60001,8.12999,10.4599,13.32,13.88
4,0,3,3,46,0,0,1,52.4599,1.9,9.95,-40.6099,8.64,9.04,9.3,8.70999
4,1,2,2,47,0,2,1,52.4,4.46,7.3,-40.64,7.93,9.22,9.73,8.95
4,0,0,2,50,3,3,1,45.24,0.15,4.44,-40.65,7.87,11.29,15.0799,15.92
4,2,4,2,44,0,1,1,54.44,6.03,7.75,-40.66,7.27,8.02,8.39,8.1
4,0,3,3,46,0,1,0,52.58,1.9,10.01,-40.67,8.55,9.09,9.28,8.59
4,0,0,2,50,2,2,1,45.23,0.16,4.39,-40.68,7.85,11.99,14.7299,15.64
4,0,0,2,50,2,0,1,45.28,0.16,4.44,-40.68,7.79,11.9599,14.74,15.64
4,0,0,2,50,2,0,0,45.33,0.15,4.49,-40.69,7.88,11.92,14.7199,15.5099
4,4,1,1,46,1,1,0,51.9499,4.04,7.21,-40.6999,8.95,9.89,9.34,8.63
1,1,4,4,46,0,0,1,60.33,7.89,11.72,-40.72,7.68,5.65,3.96,2.76
1,1,0,2,52,0,0,0,58.19,5.47,12,-40.72,11.31,7.48,2.92,2.64
1,0,0,3,52,0,0,2,57.1999,3.44,13.03,-40.7299,11.5,9.12,2.94,2.77
3,0,2,2,49,1,0,1,47.44,0.88,5.83,-40.73,9.1,10.96,13.08,12.72
4,0,0,2,50,2,2,0,45.32,0.15,4.44,-40.73,7.9,11.95,14.6499,15.59
3,0,3,2,48,3,0,1,47.58,1.09999,5.75,-40.73001,8.08,10.5499,13.13,13.81
1,0,4,2,49,3,0,0,51.28,2.98,7.56,-40.74,9.24,10.57,10.44,7.92
4,3,2,1,46,2,2,0,51.03,4.01,6.27,-40.75,8.64999,9.58,10.2099,10.24
4,0,0,2,50,3,0,1,45.24,0.15,4.34,-40.75,7.77,11.24,15.2,16.06
3,3,2,1,47,1,1,0,51.73,3.86999,7.1,-40.76001,8.6,9.76,9.82,9.12
4,0,0,2,50,3,0,0,45.3799,0.15,4.46,-40.7699,7.7,11.2199,15.1299,15.97
4,0,0,2,50,2,1,0,45.32,0.15,4.39,-40.78,7.88,11.9599,14.79,15.5099
4,0,0,2,50,2,1,1,45.36,0.15,4.43,-40.78,7.77,11.77,14.92,15.6
3,0,3,2,48,3,0,0,47.61,1.15,5.66,-40.8,8.09,10.65,13.18,13.6699
1,4,3,3,45,0,0,2,59.13,6.90999,11.41,-40.81001,9.03,6.32999,4.17,3.02
3,4,2,1,46,1,2,0,52.42,4.04,7.56,-40.82,9.22,9.77,9.11,7.88
3,0,3,2,48,1,2,1,48.41,1.23,6.34,-40.84,9.15,10.34,12.2,12.34
1,1,0,2,52,0,0,1,58.22,5.54,11.83,-40.85,11.4,7.43999,2.9,2.68
4,1,2,2,47,0,2,0,52.5,4.41,7.24,-40.85,7.99,9.2,9.61,9.04999
3,3,2,1,47,1,0,0,51.8,3.96,6.97,-40.87,8.58,9.71,9.82,9.16
4,0,0,2,50,3,1,1,45.35,0.15,4.32,-40.88,7.81,11.24,15.01,16.12
4,0,0,2,50,2,3,0,45.46,0.15,4.43,-40.88,7.72999,11.92,14.66,15.6599
4,2,1,1,48,3,3,0,50.0299,3.54,5.6,-40.8899,7.6,10.07,11.25,11.91
1,1,1,2,51,0,0,1,57.78,5.62,11.26,-40.9,10.4599,8.01,4.2,2.67
4,0,0,2,50,2,3,1,45.5199,0.15,4.46,-40.9099,7.79,11.92,14.63,15.52
4,2,4,2,44,0,0,1,54.63,6.03,7.68999,-40.91001,7.26,7.93,8.45,8.01
4,2,4,2,44,0,0,0,54.6,6,7.64999,-40.95001,7.22,8.1,8.34,8.1
3,3,0,1,49,0,1,0,52.61,4.84,6.8,-40.97,9.55,10.31,9.29,6.6
3,0,4,2,47,3,2,1,48.64,1.45,6.22,-40.97,8.23,10.27,12.3799,12.8099
1,0,0,3,52,0,0,1,57.41,3.45,12.94,-41.02,11.62,8.9,2.94999,2.74
3,0,3,2,48,3,1,1,47.91,1.14,5.74,-41.03,7.96999,10.48,13.03,13.74
3,0,3,2,48,1,2,0,48.61,1.23,6.35,-41.03,8.95999,10.45,12.13,12.26
3,0,4,2,47,3,2,0,48.72,1.49,6.18,-41.05,8.14,10.2099,12.28,12.98
4,2,1,1,48,2,3,0,50.3399,3.54,5.74,-41.0599,8.07,9.67,10.95,11.7
3,0,3,2,48,2,1,1,47.97,1.14,5.77,-41.06,8.28,10.99,12.54,13.3
3,2,2,1,48,3,0,0,50.3,3.51,5.68,-41.11,7.77999,10.18,11.19,11.36
3,3,0,1,49,0,0,0,52.8,4.82,6.83,-41.15,9.42,10.24,9.3,6.59
3,3,3,1,46,3,2,0,51.54,3.98999,6.39,-41.16001,8.2,9.71,10.12,10.05
1,2,3,2,48,0,0,0,57.44,6.06,10.2099,-41.1701,9.13999,7.53,5.42,4.2
4,2,1,1,48,3,2,0,50.36,3.55,5.62,-41.19,7.55,9.91,11.24,11.77
3,0,3,2,48,2,0,1,48.06,1.11999,5.74,-41.20001,8.3,11.02,12.5099,13.2399
3,0,3,2,48,2,1,0,48.15,1.14,5.79,-41.22,8.14,10.94,12.6299,13.23
1,0,0,3,52,0,0,0,57.48,3.37,12.8799,-41.2301,11.65,9.04,2.9,2.68
4,0,4,3,45,0,1,2,53.39,2.19,9.94,-41.26,8.1,8.70999,9.02,8.64
1,3,3,4,45,0,0,1,61.49,7.96999,12.25,-41.27001,7.77999,4.89,3.2,2.42
4,0,4,3,45,0,0,2,53.4,2.19999,9.93,-41.27001,8.12,8.63,8.92,8.81
1,2,3,2,48,0,0,1,57.47,6.09,10.1,-41.28,9.01,7.61,5.57,4.15
1,3,4,4,44,0,0,2,61.57,8.16,12.12,-41.29,7.53,4.93999,3.28,2.4
1,0,4,2,49,2,0,0,51.94,2.98999,7.66,-41.29001,9.55,10.63,9.75,7.48
3,0,4,2,47,2,2,1,48.9499,1.45,6.17,-41.3299,8.38,10.65,11.77,12.62
2,3,0,1,50,0,0,0,54.1699,4.93999,7.9,-41.32991,11.23,10.74,7.31,3.71
1,0,4,2,49,2,0,1,51.9499,2.98999,7.6,-41.35991,9.59,10.59,9.82,7.44999
3,0,3,2,48,2,0,0,48.17,1.11999,5.68999,-41.36002,8.3,10.95,12.4799,13.28
3,3,0,1,49,0,2,0,52.9499,4.76,6.8,-41.3899,9.49,10.31,9.22,6.47999
1,0,4,4,47,0,0,1,59.79,6.7,11.69,-41.4,8.05,6.23999,4.51,3.02
1,0,4,3,48,0,0,2,57.86,5.6,10.86,-41.4,8.42,7.53999,5.77,3.95
1,1,1,2,51,0,0,0,57.9999,5.54,11.03,-41.4299,10.53,8.02,4.25,2.64
3,2,2,1,48,3,1,0,50.6,3.51,5.66,-41.43,7.71,10.07,11.14,11.31
1,1,2,2,50,0,0,0,57.62,5.75,10.43,-41.44,9.71,7.87,5.38,3.23
4,2,1,1,48,2,2,0,50.6499,3.57,5.58,-41.4999,7.99,9.54,10.99,11.69
1,0,1,2,52,1,0,0,52.41,1.91,8.94,-41.56,13.11,13.12,7.82,2.67
1,1,2,2,50,0,0,1,57.6099,5.75,10.2999,-41.56,9.67,7.97999,5.41,3.27
2,3,0,1,50,0,1,0,54.1699,4.77,7.82999,-41.56991,11.26,10.87,7.31,3.76999
1,0,3,2,50,1,0,0,52.9599,2.79,8.55999,-41.60991,10.31,10.53,9.19,5.66
3,0,4,2,47,2,2,0,49.26,1.44,6.21,-41.61,8.27,10.58,11.78,12.47
1,4,3,4,44,0,0,3,61.55,7.72999,12.19,-41.63001,8.06,5.07,3.1,2.3
1,0,4,4,47,0,0,0,60.01,6.72999,11.64,-41.64001,7.95,6.3,4.39,2.98
1,3,3,4,45,0,0,0,61.6399,7.92,12.07,-41.6499,7.77999,4.93,3.23999,2.41
1,0,1,2,52,1,0,1,52.3599,1.92,8.78,-41.6599,13.23,13.1399,7.85,2.73
1,4,2,4,45,0,0,0,61.6299,7.59,12.31,-41.7299,8.11,5.01,3.11,2.23999
1,4,2,4,45,0,0,1,61.57,7.64,12.2,-41.73,8.11,5.05,3.1,2.33
1,0,2,2,51,1,0,1,52.61,2.3,8.58,-41.73,11.4,11.93,8.95,4.22
4,1,3,2,46,0,3,0,53.59,4.56,7.26,-41.77,7.53999,8.7,9.33,9.01
1,2,0,1,52,2,0,0,55.47,4,9.67,-41.8,13.2099,9.67,5.45,2.53
1,3,0,1,51,1,0,0,55.8,3.94,10.0599,-41.8001,13.55,10.73,4.27999,1.63
1,0,2,2,51,1,0,0,52.65,2.28,8.55,-41.82,11.36,12.01,8.94,4.21
4,2,1,1,48,3,0,0,51.01,3.52,5.62,-41.87,7.26,9.75,11.03,11.81
3,2,2,1,48,2,1,0,51.1299,3.53,5.66,-41.9399,8.23,9.79,10.7,10.96
4,4,2,1,45,3,0,0,52.23,3.92,6.37,-41.94,8.46999,9.78,9.91,9.32
4,2,1,1,48,3,1,0,50.9,3.44,5.5,-41.96,7.42,9.7,11.15,11.89
4,1,3,2,46,0,2,1,53.76,4.55,7.21,-42,7.51,8.76,9.32,8.88
3,4,3,1,45,3,2,0,52.75,4.04,6.68,-42.03,8.57,9.71999,9.37,8.87
4,0,4,3,45,0,0,1,54.04,2.18,9.8,-42.06,8.21999,8.52,8.79,8.45
1,0,3,2,50,1,0,1,53.21,2.75,8.37,-42.09,10.2999,10.51,9.13,5.72999
4,0,4,3,45,0,1,0,54.0699,2.18,9.78,-42.1099,8.12,8.58,8.81,8.45999
3,3,3,1,46,2,2,0,52.47,3.98,6.36,-42.13,8.53,9.33,9.76,9.58
3,2,2,1,48,2,0,0,51.23,3.42999,5.67,-42.13001,8.04,9.66,10.91,11.07
4,1,3,2,46,0,3,1,53.82,4.53,7.13,-42.16,7.61,8.69,9.22,8.99
4,0,4,3,45,0,0,0,54.11,2.19999,9.75,-42.16001,8.08,8.68,8.79,8.4
4,0,4,3,45,0,1,1,54.21,2.21,9.8,-42.2,8.12999,8.45999,8.86,8.34
2,2,2,1,49,1,0,0,52.42,3.51,6.7,-42.21,8.85,10.2099,9.85,8.46999
1,2,4,4,45,0,0,0,61.83,7.91,11.7,-42.22,7.19999,5.1,3.58,2.68
3,4,2,1,46,1,0,0,53.49,3.96,7.31,-42.22,8.81,9.61,9.01,7.81
1,4,3,4,44,0,0,2,61.9,7.6,12.07,-42.23,7.96999,5.05,3.13,2.29
1,2,4,4,45,0,0,1,61.78,7.91,11.61,-42.26,7.22,5.2,3.59999,2.65999
4,1,3,2,46,0,2,0,53.9599,4.51,7.16,-42.2899,7.47,8.62,9.31,8.95999
2,2,2,1,49,1,1,0,52.52,3.51,6.72,-42.29,9,10.16,9.71999,8.37
4,3,2,1,46,3,1,0,52.16,3.84,6.01,-42.31,7.9,9.44,10.17,10.47
4,4,2,1,45,3,1,0,52.55,3.78,6.46,-42.31,8.39,9.79,9.71999,9.3
3,1,4,2,46,0,0,1,54.36,4.73,7.29,-42.34,7.48999,8.5,9.04999,8.59
4,0,1,2,49,3,3,0,47.57,0.33999,4.87,-42.36001,7.68,10.66,13.78,15.11
3,1,4,2,46,0,0,0,54.2799,4.66,7.22,-42.3999,7.56,8.55999,9.07,8.64999
3,1,4,2,46,0,1,1,54.4,4.68999,7.29,-42.42001,7.57,8.57,8.95999,8.52
4,3,2,1,46,3,0,0,52.3,3.86,5.97,-42.47,7.73999,9.5,10.12,10.51
1,0,4,3,48,0,0,1,58.67,5.7,10.48,-42.49,8.30999,7.29,5.6,3.95
4,2,1,1,48,2,1,0,51.5199,3.5,5.52,-42.4999,7.81,9.28,10.68,11.69
4,0,1,2,49,3,3,1,47.52,0.33,4.68999,-42.50001,7.73999,10.65,13.8899,15.18
1,0,4,3,48,0,0,0,58.65,5.65,10.45,-42.55,8.32,7.29,5.75,3.88
1,3,4,3,45,0,0,1,60.22,6.79,10.8799,-42.5501,8.14,6.08,4.47999,3.42
1,4,2,2,47,0,0,1,58.1099,5.58,9.95,-42.5799,9.82,7.82999,5.02999,3.67
3,4,2,1,46,1,1,0,53.68,3.92,7.18,-42.58,8.9,9.5,8.98,7.84
3,4,0,1,48,0,2,0,54.11,4.71,6.81999,-42.58001,9.22,10.11,8.55999,6.47
4,1,2,2,47,0,0,0,53.82,4.25,6.98,-42.59,7.62,8.98,9.37999,8.95
4,0,1,2,49,2,3,1,47.75,0.36,4.8,-42.59,7.57,11.33,13.43,14.76
1,4,2,2,47,0,0,0,58.12,5.54,9.95,-42.63,10.01,7.64999,5.16,3.57
4,1,2,2,47,0,1,1,53.8,4.3,6.87,-42.63,7.68,8.83,9.62999,8.88
4,1,2,2,47,0,1,0,53.8799,4.26,6.97,-42.6499,7.68999,8.73,9.51,8.95999
4,2,1,1,48,2,0,0,51.69,3.51,5.53,-42.65,7.77999,9.27,10.76,11.4599
3,1,4,2,46,0,1,0,54.59,4.65,7.29,-42.65,7.61,8.52,9,8.35
1,0,0,2,53,1,0,0,52.99,1.23,9.11,-42.65,15.16,13.96,5.89999,1.64
1,4,3,3,45,0,0,1,60.34,6.56999,11.1,-42.67001,8.7,6.16,4.06,3.07
1,3,3,2,47,0,0,0,58.34,5.79,9.86,-42.69,9.09,7.37,5.45,4.1
4,4,2,1,45,1,3,0,54.19,4.21,7.28,-42.7,8.51,8.95999,8.69,8.15
3,4,0,1,48,0,1,0,54.1,4.66,6.72,-42.72,9.32,9.99,8.7,6.51
3,4,3,1,45,2,2,0,53.51,4.1,6.68,-42.73,8.98,9.29,9.04999,8.4
4,0,1,2,49,3,2,1,47.87,0.36,4.77,-42.74,7.5,10.56,13.88,15.07
4,0,1,2,49,3,2,0,47.8,0.37,4.68999,-42.74001,7.63,10.62,13.79,15.1
1,0,0,2,53,1,0,1,53.04,1.26,9.03,-42.75,15.16,14.01,5.88,1.61999
3,4,0,1,48,0,0,0,54.23,4.77,6.69,-42.77,9.28,9.94,8.6,6.47999
2,4,0,1,49,0,1,0,54.93,4.7,7.46,-42.77,10.38,10.02,7.75,4.76
1,3,4,3,45,0,0,0,60.39,6.84,10.77,-42.78,8.21,5.97999,4.37,3.42
4,3,2,1,46,1,3,0,53.66,4.10999,6.76,-42.79001,7.89,8.78,9.41,9.39
4,1,2,2,47,0,0,1,53.86,4.21,6.84,-42.81,7.61,8.95,9.59,8.95
4,0,1,2,49,2,3,0,47.85,0.37,4.67,-42.81,7.67,11.2199,13.48,14.74
2,4,0,1,49,0,0,0,54.96,4.67,7.43,-42.86,10.4,10.15,7.64999,4.73
4,3,2,1,46,2,0,0,52.76,3.82,6.06,-42.88,8.29,9.13,9.87,10.0599
2,4,2,1,47,1,0,0,53.8799,3.73,7.26,-42.8899,9.43,10.11,8.74,6.85999
4,4,2,1,45,2,1,0,53.18,3.94,6.34,-42.9,8.79999,9.34,9.37999,9.02
1,3,3,2,47,0,0,1,58.35,5.76,9.67,-42.92,9.24,7.39999,5.34,4.24
1,4,1,1,49,3,0,0,52.9599,3.09,6.90999,-42.95991,10.44,11.23,9.28,6.09
3,2,2,1,48,1,2,0,52.99,3.66,6.36,-42.97,7.63,9.32,10.2099,9.82
1,4,3,3,45,0,0,0,60.41,6.5,10.93,-42.98,8.83,6.25,4.12,2.97
4,1,4,2,45,0,3,1,54.98,4.72,7.28,-42.98,7.21,8.21,8.91,8.69
4,3,2,1,46,1,2,0,53.79,4.06,6.75,-42.98,7.9,8.70999,9.45,9.35
4,4,2,1,45,1,2,0,54.37,4.22999,7.16,-42.98001,8.35,8.98,8.7,8.21
1,2,1,1,51,3,0,0,53.92,3.45,7.48999,-42.98001,11.1,10.94,8.30999,4.8
2,3,3,1,47,3,1,0,52.78,3.47999,6.29,-43.01001,8.30999,10.02,10.05,9.08
2,4,2,1,47,1,1,0,54.05,3.63,7.39,-43.03,9.52,9.93,8.7,6.77
4,4,2,1,45,2,0,0,53.22,3.86999,6.31,-43.04001,8.84,9.39,9.46,8.91
4,3,2,1,46,2,1,0,52.86,3.76,6.03,-43.07,8.28,9.16,9.92,9.99
4,0,0,2,50,1,2,1,47.71,0.15,4.49,-43.07,8.48,11.07,13.68,14.43
4,0,0,2,50,1,3,1,47.66,0.13999,4.43,-43.09001,8.4,11.1299,13.81,14.44
4,0,1,2,49,2,2,1,48.13,0.35,4.66,-43.12,7.64999,11.04,13.4599,14.7
4,4,3,1,44,3,3,0,53.87,4.24,6.47999,-43.15001,8.11,9.15,9.22,8.93
2,3,3,1,47,3,0,0,52.79,3.51,6.12,-43.16,8.5,9.85,10.03,9.21
4,0,0,2,50,1,2,0,47.82,0.16,4.5,-43.16,8.41,11.1299,13.6699,14.31
4,0,0,2,50,1,1,0,47.8,0.16,4.47999,-43.16001,8.4,11.05,13.6699,14.44
4,0,0,2,50,1,0,1,47.81,0.16999,4.47999,-43.16002,8.35,11.03,13.75,14.41
4,0,1,2,49,2,2,0,48.19,0.32,4.67,-43.2,7.64999,11.05,13.3,14.81
4,0,0,2,50,1,0,0,47.89,0.16,4.5,-43.23,8.38,11.16,13.56,14.35
4,0,0,2,50,1,3,0,47.88,0.15,4.44,-43.29,8.37,11.06,13.7199,14.38
4,0,0,2,50,1,1,1,47.89,0.15,4.42,-43.32,8.30999,11.18,13.74,14.31
4,1,4,2,45,0,3,0,55.26,4.8,7.10999,-43.35001,7.21,8.14,8.77,8.70999
1,4,4,4,43,0,0,3,62.6299,7.58,11.63,-43.4199,7.64,4.99,3.2,2.33
4,2,1,1,48,1,3,0,53.03,3.57,6.04,-43.42,7.26,8.95,10.37,10.79
3,0,3,2,48,1,0,0,50.49,1.13,5.91,-43.45,8.6,9.91,11.74,12.21
